,y,x,HLdynamic,Li2011,Helsen2008,Arthern2010S,Goujon2003,Barnola1991,KuipersMunneke2015,Simonsen2013,Crocus,Arthern2010T
252,79.4,-91.94,-0.00015608000000000288,-0.0002009399999999828,-0.0002669399999999933,-0.00037984999999998714,0.0020891600000000066,0.0014594300000000116,-0.0002813199999999738,-0.0002843899999999955,-0.021521629999999986,
253,76.16,-34.95,-0.017323770000000016,-0.01920772000000001,-0.021145810000000015,-0.01978564000000002,-0.06778453000000001,-0.09354536000000002,-0.01682807000000003,-0.01720914000000001,-0.39676557,
254,72.46,-46.2,0.014697280000000007,0.01553257999999999,0.019184499999999993,0.016356449999999995,-0.211260272,-0.0013635899999999979,0.019165039999999994,0.01683139,-0.38102219000000004,
255,71.91,-24.03,-0.0004825800000000102,-0.01735257000000001,0.0005837700000000112,-0.023451759999999988,0.010790149999999998,0.007450800000000007,-5.668999999999813e-05,-0.019205470000000002,0.015908260000000007,
256,78.42,-61.55,-0.0070487800000000045,-0.007547419999999999,-0.008888449999999992,-0.008081520000000009,-0.009771990000000008,-0.02017336999999997,-0.0072797500000000015,-0.006894199999999989,-0.020059490000000013,
257,69.8,-28.42,-0.0010070400000000146,-0.009846000000000021,0.00098108999999999,-0.01795018000000001,-0.025050340000000004,-0.0031689000000000023,-0.0008633700000000022,-0.007743610000000012,-0.37279901000000004,
258,76.56,-48.96,0.0020294400000000212,0.0016926399999999953,0.0003590300000000102,0.0015815600000000096,-0.05009669,-0.04470492000000001,0.0018617800000000073,0.0020786000000000138,-0.38641291,
259,81.41,-78.28,-0.00026639000000000523,-0.00027718000000001575,-0.0004757900000000037,-2.0180000000008524e-05,0.00015179999999997973,0.00323664999999998,-0.00017606000000000566,-9.069000000003213e-05,0.0002615099999999926,
260,74.23,-30.91,-0.009985469999999996,-0.010595469999999996,-0.013123469999999998,-0.011637599999999998,0.008991160000000026,0.012404429999999994,-0.0100914,-0.010387859999999999,-0.11093211,
261,76.48,-85.4,0.015564269999999991,0.01868037,0.018222020000000005,0.019233749999999994,-0.21684252,-0.08335553000000001,0.017595919999999987,0.01770207999999998,-0.27954108,
262,74.53,-29.97,-0.010234550000000009,-0.011016500000000012,-0.014001400000000025,-0.011902930000000006,-0.015583590000000008,-0.01066698000000002,-0.010699150000000018,-0.01087353000000002,-0.11568916000000001,
263,69.87,-28.01,-0.000595719999999994,-0.01738929,0.005906709999999982,-0.019790710000000017,0.011288759999999981,0.003292400000000001,0.0046722299999999994,-0.015111150000000018,-0.32423846,
264,73.61,-47.9,0.05170548,0.057621560000000016,0.05817417999999999,0.05743824,-0.2638901,-0.236922514,0.056306560000000005,0.05422711999999999,-0.33542636000000003,
265,71.57,-29.37,-0.006463950000000024,-0.009665220000000002,-0.010710630000000027,-0.007982440000000007,0.0018114699999999817,0.008924419999999988,-0.008543120000000015,-0.008196660000000022,-0.05522596000000002,
266,64.57,-44.87,-0.005091289999999998,-0.006331900000000001,-0.0064925800000000256,-0.0046933699999999745,-0.28624877000000004,-0.10788938000000001,-0.0046743900000000005,-0.004836069999999998,-0.39757838,
267,69.79,-27.54,-0.00021975000000001854,-0.014917360000000018,0.002620070000000002,-0.020292110000000002,-0.0032837000000000005,0.000306959999999995,0.0005508899999999983,-0.012120060000000016,-0.09406141400000001,
268,66.09,-43.97,0.0007671100000000153,0.0014469099999999957,0.0011570600000000153,0.0026236300000000157,-0.215051945,-0.0013317800000000046,0.0021902000000000033,0.0022974099999999997,-0.39506732,
269,67.38,-37.49,0.004230929999999994,0.0032899699999999754,0.002768729999999997,0.0047225999999999935,-0.180681276,-0.0683736,0.004513679999999992,0.004867199999999988,-0.37786461,
270,71.64,-47.98,0.007155860000000014,0.006755890000000014,0.012584910000000005,0.007385070000000021,-0.042304339999999996,0.007112660000000021,0.011728450000000001,0.009386690000000003,-0.37438554,
271,76.3,-40.83,-0.008237040000000001,-0.009808750000000005,-0.011021560000000014,-0.010259960000000012,-0.289645766,-0.342365326,-0.007387160000000004,-0.007899380000000011,-0.41242398,
272,69.75,-39.69,0.02014478,0.02071347000000001,0.02005346999999999,0.020996230000000005,-0.3512831,0.0012876800000000133,0.021569199999999983,0.021300349999999996,-0.38372346,
273,62.35,-43.94,0.0001815000000000011,0.0059056400000000175,,,0.024814229999999993,-0.00443789,0.0010470300000000043,-0.0027606799999999876,-0.37903291,
274,79.09,-17.9,-0.000949560000000016,-0.011378080000000013,0.008377109999999993,-0.013395400000000002,,-0.0001669500000000268,0.006648529999999986,-0.01585461000000002,-0.30652927,
275,71.03,-40.05,-0.00048491000000000506,-0.0016232999999999942,-0.0012459599999999904,-0.0016983700000000046,-0.08395876,-0.05989277000000001,0.0010226100000000071,0.00016425000000000467,-0.40124769,
276,74.88,-35.49,-0.014215119999999998,-0.015616470000000021,-0.01740592000000002,-0.016423280000000012,-0.09692587000000003,-0.11324192000000002,-0.01420223000000001,-0.014272720000000017,-0.41265154000000004,
277,68.55,-34.05,0.000535769999999991,-0.009675469999999992,0.0023112000000000132,0.0017077500000000079,-0.319884615,-0.007187639999999995,0.0027601700000000062,0.0014903800000000134,-0.39637335,
278,73.52,-42.54,0.019292870000000018,0.02196205000000001,0.021732169999999995,0.02183073000000002,-0.36432936,-0.35250833000000004,0.021037600000000017,0.020473500000000006,-0.37752949999999996,
279,76.77,-29.84,-0.011332409999999987,-0.01278772999999997,-0.015297779999999983,-0.012738929999999982,-0.031742539999999986,-0.020716579999999984,-0.011722759999999999,-0.011488109999999996,-0.08603472999999998,
280,61.59,-42.82,0.0039840450000000055,,,,,0.100071125,-0.067688,0.027506345,-0.1200329624,
281,81.11,-38.5,-0.009479669999999996,-0.01039749000000001,-0.012335449999999998,-0.01177033999999999,0.017962009999999973,0.019334110000000015,-0.01044333,-0.010101360000000004,-0.020046309999999984,
282,76.05,-54.75,0.0015184800000000165,0.0013838300000000026,0.0037864300000000073,0.00035081000000000695,-0.06057675999999998,-0.009414889999999981,0.003086690000000003,0.0015616999999999992,-0.35076178,
283,68.86,-35.25,0.0072687199999999785,0.006650589999999984,0.00932740999999998,0.005971989999999983,-0.32778962,0.004422409999999988,0.007499939999999983,0.006843069999999979,-0.38457296,
284,70.0,-35.21,-0.009268739999999998,-0.011981980000000003,-0.011724979999999996,-0.012291350000000006,-0.07092187999999999,-0.029014449999999997,-0.010264200000000029,-0.010574799999999995,-0.39433935,
285,63.55,-43.03,-0.0012229500000000004,-0.010887879999999989,-0.004066960000000008,,-0.35593679,-0.011250989999999989,-0.0032854099999999886,0.003022600000000014,-0.39725133999999995,
286,67.48,-46.36,-0.000646380000000002,-0.0027862000000000164,-0.003875660000000003,0.0010298199999999869,-0.03476541999999999,-0.013473989999999991,-0.001078469999999998,0.00042496999999999674,-0.02018955,-0.10401229000000001
287,76.15,-50.42,0.0017456799999999995,0.0014933099999999977,0.0002424300000000157,0.0014044800000000135,-0.025195669999999976,-0.020341109999999996,0.0018299000000000232,0.0021805500000000033,-0.37626901,
288,63.86,-42.47,0.00047229999999998107,,,,0.026300319999999988,0.0018064700000000045,0.0025180300000000044,-0.0023484599999999967,-0.36686895,
289,75.18,-53.48,0.008403960000000016,0.008694590000000002,0.012670340000000002,0.007324639999999993,-0.024231559999999985,0.0009713199999999977,0.011737190000000008,0.009180729999999998,-0.32813263,
290,74.41,-28.01,-0.012015490000000018,-0.012855889999999981,-0.016604639999999976,-0.013234090000000004,-0.07981886999999999,-0.044122489999999986,-0.01246419999999998,-0.011731119999999984,-0.07986180999999998,
291,71.3,-26.25,0.00018896999999998276,-0.013430570000000003,-0.0036178600000000005,-0.02432938000000001,-0.022674100000000003,-0.000958340000000002,-0.003751179999999993,-0.015780160000000015,-0.05624776000000001,
292,63.88,-46.67,-0.005604319999999996,-0.006911409999999979,-0.007240369999999996,-0.005547909999999989,-0.03492935999999999,0.006586760000000025,-0.004735059999999985,-0.004618689999999981,-0.02705555999999998,-0.135679674
293,64.87,-49.09,6.178999999997825e-05,0.0015947400000000111,-0.00018464000000001368,0.0018884900000000204,-0.01662957000000001,-0.001626500000000003,0.004606520000000003,0.0028915200000000085,-0.09812772,-0.11292518
294,74.87,-32.33,-0.011151679999999997,-0.012014760000000013,-0.014351489999999995,-0.013077320000000003,-0.009184009999999992,-0.008378109999999994,-0.011484359999999999,-0.011421270000000011,-0.223807153,
295,67.14,-46.67,-0.00016115999999999353,-0.0014053599999999944,-0.0028811300000000095,0.00055638999999999,-0.029236260000000014,-0.012141559999999996,7.401000000001323e-05,0.0012117100000000047,-0.018350670000000013,-0.10087839
296,72.49,-35.63,-0.006840020000000002,-0.007551580000000002,-0.008957980000000004,-0.008814659999999974,0.02554720000000002,0.02448552000000001,-0.007511839999999992,-0.007508349999999997,-0.08584523999999999,
297,66.35,-38.66,0.0027437600000000117,,,,,0.01868459,0.017874430000000024,0.011058289999999998,0.01969287,
298,66.91,-43.6,-0.003508000000000011,-0.003988850000000044,-0.005221570000000009,-0.0019103099999999984,-0.2107228066,-0.020851540000000002,-0.0032282899999999948,-0.0019783200000000056,-0.39461571,
299,74.8,-35.99,-0.01713217999999997,-0.018736109999999973,-0.02057305999999995,-0.019691499999999973,-0.13213262999999997,-0.18030783999999994,-0.016957999999999973,-0.01768123999999996,-0.41921497999999996,
300,66.54,-43.22,-0.0016164200000000073,-0.0005612600000000079,-0.0023659900000000122,0.0003351099999999996,-0.1991048024,-0.0055014999999999925,-0.0015908199999999928,-0.0004553399999999985,-0.39995499,
301,70.63,-32.44,-0.003370519999999988,-0.004079310000000003,-0.00463920000000001,-0.005111270000000001,0.01880698,0.01349512,-0.004107100000000002,-0.004290670000000024,-0.03363548000000002,
302,69.34,-47.42,0.0012924200000000163,0.00277579,0.005388849999999973,0.0005533100000000013,-0.012041179999999985,-0.003738390000000008,0.004492650000000015,0.0024511799999999972,-0.014140139999999995,
303,79.67,-37.95,-0.012335629999999986,-0.013425720000000002,-0.01584685999999999,-0.015087479999999986,-0.06582600999999999,-0.08753969,-0.01214077999999999,-0.012857540000000028,-0.39270657,
304,78.78,-50.92,0.03219874,0.03404505000000002,0.03442980000000001,0.036091520000000016,-0.2901721,-0.31785627,0.03301215000000002,0.03312777,-0.35602151,
305,74.02,-28.93,-0.0026042800000000144,-0.0059073200000000214,-0.008508310000000019,-0.005418200000000012,-0.16188029000000004,-0.15563283000000003,-0.0017405200000000232,-0.002947740000000032,-0.266720426,
306,79.09,-42.81,0.0006398099999999907,9.169000000000538e-05,-0.000733370000000011,0.0001368600000000164,-0.273562815,-0.33341357,0.0008009600000000172,0.0007136899999999891,-0.39915056000000004,
307,69.55,-46.13,0.0034333500000000017,0.0029980700000000193,0.008560230000000002,0.003159870000000009,-0.022206599999999993,0.0030902200000000046,0.008479180000000003,0.005733740000000015,-0.34906413,
308,70.61,-38.51,-0.004342950000000012,-0.008008110000000013,-0.0067455999999999905,-0.007875980000000005,-0.15905154999999999,-0.10198178,-0.004459519999999995,-0.005204669999999995,-0.40789849,
309,78.2,-43.16,0.0014766799999999802,0.0007476399999999939,-0.0003686100000000192,0.0004691099999999948,-0.26921215,-0.34026675,0.0017538099999999945,0.001348450000000001,-0.39954772,
310,80.24,-30.56,-0.008749900000000005,-0.010123729999999997,-0.012308139999999967,-0.011737830000000005,-0.017041040000000007,0.016348089999999982,-0.010399249999999999,-0.01012805,-0.01769272999999999,
311,75.62,-29.28,-0.010755910000000007,-0.012111349999999993,-0.014169950000000014,-0.012541629999999998,-0.008846550000000009,-0.004994140000000008,-0.011359649999999999,-0.011037829999999998,-0.05620196999999999,
312,64.53,-43.58,9.999999994736442e-09,0.0044987900000000025,0.0017538500000000012,0.0012777099999999875,,-0.0012591200000000302,-6.633999999999807e-05,0.0004906600000000039,-0.38114169,
313,78.14,-48.91,0.10101915,0.10268471999999998,0.10414367999999999,0.10517952,-0.28635759,-0.29225231,0.10202416,0.101944,-0.28593367000000003,
314,76.02,-33.75,-0.016857990000000017,-0.018608760000000002,-0.020801630000000015,-0.01938671,-0.05501523,-0.06924006000000002,-0.016811610000000005,-0.016845070000000018,-0.37640341,
315,74.26,-35.46,-0.011047289999999987,-0.01263650999999999,-0.01446219999999998,-0.013447699999999979,-0.08332545999999999,-0.09709554999999997,-0.011219369999999979,-0.011253879999999994,-0.40638363,
316,76.37,-66.51,0.0016365899999999933,0.001095669999999993,0.00636871,-0.000280370000000002,-0.0034443899999999916,0.0022477999999999942,0.004574099999999998,0.0022566200000000147,-0.37514927,
317,76.43,-41.25,-0.00768163999999999,-0.00914493999999999,-0.010293489999999988,-0.009535270000000012,-0.285206593,-0.34237732,-0.006845249999999997,-0.007328890000000005,-0.4113504,
318,72.08,-43.32,0.0034288999999999847,0.00320156000000002,0.005578340000000015,0.0032545000000000213,-0.10964505999999997,-0.06507489999999999,0.005208350000000028,0.004225990000000013,-0.39458401,
319,66.27,-38.86,-0.00025205000000000366,,,,0.005454590000000009,-0.0018607700000000116,0.0009051399999999987,-0.006964649999999989,-0.38024249,
320,67.01,-37.07,-0.005843769999999998,-0.005517449999999979,-0.009114399999999995,-0.004661070000000017,-0.09851642,-0.013489009999999996,-0.006310070000000001,-0.005588129999999997,-0.41087395,
321,70.68,-39.85,-0.0019509199999999949,-0.004665489999999994,-0.00403994000000002,-0.004060730000000012,-0.10111442000000001,-0.06522927,-0.001641179999999992,-0.0023457799999999918,-0.40389759999999997,
322,78.0,-58.67,-0.007066829999999996,-0.007622180000000006,-0.008471279999999998,-0.007476940000000015,-0.101415024,-0.17446176000000002,-0.006839349999999994,-0.006706459999999997,-0.38044511,
323,72.31,-44.52,0.009868189999999999,0.011042690000000022,0.01370010000000002,0.01140252,-0.072799435,-0.03629573999999999,0.01325357000000002,0.011575040000000036,-0.38717212999999995,
324,82.52,-44.06,0.08134351,0.08698488,0.08653435,0.08508558000000001,-0.2999197,-0.09562503250000001,0.08191452,0.08082714,-0.29531673,
325,71.51,-36.28,-0.007602200000000003,-0.008807609999999993,-0.009861989999999987,-0.0101445,0.008041550000000008,0.012734000000000023,-0.008229609999999998,-0.00854568,-0.12518021000000001,
326,70.53,-29.94,-0.0009260500000000116,-0.0020988300000000237,-0.0022601500000000163,-0.0037220500000000045,0.0008161499999999877,0.0014154499999999848,-0.0023255800000000215,-0.0026522900000000016,-0.05657649000000001,
327,78.03,-47.29,0.07308097999999998,0.07473764999999997,0.07579094999999998,0.0766904,-0.31786658,-0.31869807,0.07384762999999998,0.07378043,-0.31483566,
328,72.34,-42.96,0.004569560000000028,0.004480700000000032,0.005814230000000031,0.004515500000000033,-0.19274452799999997,-0.19007474899999996,0.006196130000000022,0.005663230000000019,-0.39673728999999996,
329,75.28,-82.76,-0.0021158800000000144,-0.0020579900000000095,-0.0024486800000000086,-0.0020321199999999984,0.012375619999999976,-0.04344815000000002,-0.0015642700000000065,-0.0014654600000000018,-0.08265012000000001,
330,72.91,-34.25,-0.009406999999999999,-0.010639360000000014,-0.011982760000000037,-0.011411190000000015,-0.0003319200000000133,-0.013806180000000001,-0.009712550000000014,-0.009917890000000013,-0.31457988000000003,
331,63.9,-44.33,0.0019690400000000052,0.0024526599999999954,0.002751560000000014,0.0034074099999999996,-0.39491509,-0.0006328200000000062,0.003512070000000006,0.0032765600000000117,-0.39438905999999996,
332,77.12,-33.29,-0.011340620000000023,-0.012853680000000006,-0.015398140000000005,-0.013571590000000022,-0.03448752000000002,-0.037376450000000006,-0.01173188,-0.011831220000000003,-0.172400094,
333,77.03,-58.47,-0.0017576900000000062,-0.0025663599999999898,-0.0042912499999999965,-0.0003295600000000065,-0.05144699999999999,-0.03199018000000001,-0.002106229999999959,-0.0011851999999999974,-0.38585257,
334,70.71,-33.43,-0.0049209799999999915,-0.00579136999999999,-0.006478020000000001,-0.0070183899999999855,0.003533240000000021,0.018650440000000018,-0.005609259999999977,-0.0058716699999999955,-0.191089507,
335,77.18,-52.23,-0.002942629999999974,-0.0033589100000000205,-0.004771860000000017,-0.0032774799999999993,-0.023306099999999996,-0.027079890000000023,-0.003438990000000003,-0.0030405200000000188,-0.38179281,
336,76.2,-58.22,0.002583420000000003,0.002605649999999987,0.005916869999999991,0.0011649599999999927,-0.026879750000000008,0.00036711999999999856,0.005066139999999997,0.003167229999999993,-0.302697715,
337,79.66,-50.22,0.01766511000000001,0.01966285000000001,0.01913520000000002,0.02098397000000002,-0.28647233,-0.31586536,0.017434439999999995,0.017231629999999998,-0.37123658,
338,76.64,-45.31,0.0018018300000000043,0.0011664400000000186,0.00028753000000000806,0.0008237299999999947,-0.11401987599999999,-0.13233262,0.0019093900000000108,0.0015964300000000098,-0.39486783999999997,
339,76.42,-60.5,0.0029303699999999877,0.0021156199999999847,0.006870380000000009,0.0017542299999999955,-0.018746929999999995,0.0013009899999999741,0.005834000000000006,0.0037296900000000077,-0.34692056000000004,
340,62.55,-45.66,-0.001873280000000005,-0.0036712599999999818,-0.00330788999999998,-0.0019470299999999885,-0.37124338,-0.08955505,-0.0006214599999999904,-0.0007688600000000101,-0.39982556999999996,
341,73.57,-48.21,0.05156601999999999,0.05773457999999998,0.058475799999999994,0.057448939999999976,-0.27795820000000004,-0.24164059000000002,0.056263709999999995,0.05416559999999998,-0.33500785,
342,64.78,-48.2,0.0019061499999999953,-0.0012667100000000042,-0.0011962199999999978,0.003263230000000006,-0.02621177999999999,-0.017927920000000014,0.002269140000000003,0.003046550000000009,-0.019270559999999992,
343,75.26,-31.65,-0.011083170000000003,-0.011946890000000016,-0.014364970000000005,-0.012944610000000023,0.0005995799999999885,-0.00398821000000002,-0.011601460000000008,-0.01131567,-0.13698046000000003,
344,64.1,-42.67,0.00021694999999999354,0.004655300000000001,,,0.020779889999999995,-0.002481250000000018,-0.003321600000000008,-0.002585770000000015,-0.37000833,
345,80.1,-31.88,-0.013632709999999992,-0.015390440000000005,-0.018205860000000018,-0.017186770000000018,-0.06299294,-0.040056780000000014,-0.014948679999999992,-0.014927980000000007,-0.172158216,
346,69.83,-47.79,0.0008874100000000051,0.002122580000000013,0.005438720000000008,-0.00026993000000000156,-0.013008309999999995,-0.004017280000000012,0.004984530000000015,0.002366449999999992,-0.022153690000000004,
347,70.97,-29.24,-0.012634449999999992,-0.015648899999999993,-0.01620969,-0.01488529999999999,-0.1005664,-0.006745229999999991,-0.01361635,-0.013854869999999991,-0.30876168,
348,72.83,-42.9,0.008749130000000022,0.009482460000000026,0.009503960000000006,0.009570930000000005,-0.33798404,-0.32181221,0.010566780000000026,0.009990620000000006,-0.39221209999999995,
349,78.84,-36.89,-0.01292918000000004,-0.014974560000000026,-0.017459550000000046,-0.016268170000000026,-0.08273562000000004,-0.10098100000000004,-0.013266180000000044,-0.013330000000000036,-0.39356160000000007,
350,74.15,-45.04,0.016078059999999977,0.01874271999999999,0.019865019999999983,0.018460949999999976,-0.30998625,-0.33177741000000005,0.018237959999999998,0.017665189999999997,-0.37792117000000003,
351,62.85,-46.32,-0.010328919999999991,-0.013477379999999983,-0.013027289999999997,-0.01152808999999999,-0.08652097,0.0012806100000000153,-0.009351709999999985,-0.009428969999999981,-0.296918307,
352,74.33,-28.72,-0.006623890000000021,-0.007363459999999988,-0.011364129999999972,-0.005757540000000005,-0.030020340000000006,0.00045464000000000615,-0.008318900000000018,-0.006510999999999989,0.0005449100000000096,
353,68.51,-47.07,0.00016286999999998164,0.0016854399999999825,0.0005730199999999797,0.0006938299999999786,-0.011521700000000024,-0.001894180000000023,0.0017422399999999783,0.0014082199999999878,0.0007743799999999912,-0.12123700400000002
354,75.93,-39.63,-0.010106809999999994,-0.011049680000000006,-0.013073520000000005,-0.012151689999999993,-0.268708413,-0.33227784,-0.009259879999999998,-0.00974949,-0.41538118,
355,78.02,-62.74,-0.0009500699999999973,-0.0018411000000000122,-0.003341670000000019,0.00013488999999999862,-0.047801940000000015,-0.05940451000000002,-0.001720230000000017,-0.000749760000000016,-0.34610744000000004,
356,70.17,-37.79,-0.011312700000000009,-0.013900970000000012,-0.012890120000000005,-0.014308410000000021,-0.29939155,-0.203102962,-0.011520400000000014,-0.012381840000000033,-0.41856945,
357,70.14,-35.32,-0.010995029999999989,-0.013863760000000003,-0.013578160000000006,-0.014255170000000011,-0.09788042000000002,-0.04733545,-0.011985420000000024,-0.012286770000000002,-0.40285555,
358,71.89,-46.76,0.009167179999999997,0.00956636999999999,0.013902460000000005,0.009909940000000006,-0.101979746,0.0014771799999999946,0.013410019999999995,0.011147770000000001,-0.37574368999999996,
359,69.87,-40.89,0.006334050000000008,0.005531709999999995,0.00822813,0.006629020000000013,-0.25991107,0.0031323099999999993,0.009673139999999997,0.007902159999999991,-0.39783614,
360,80.08,-39.0,-0.013254579999999988,-0.014385049999999983,-0.016285770000000005,-0.015723970000000004,-0.045252070000000005,-0.057979279999999994,-0.013472309999999987,-0.013686399999999987,-0.37299532999999996,
361,71.92,-30.52,-0.01136276,-0.015265420000000002,-0.016037090000000004,-0.014264520000000003,-0.07704333,-0.07132586999999999,-0.01281621999999999,-0.012621389999999982,-0.15942957,
362,76.26,-30.98,-0.013320880000000007,-0.014693860000000003,-0.01725715,-0.01539409,-0.03284073000000001,-0.03327314000000001,-0.01379625000000001,-0.01385589000000001,-0.14458949,
363,72.51,-34.79,-0.008105239999999986,-0.009274069999999995,-0.010616629999999988,-0.010094169999999986,0.008570670000000002,0.005338920000000025,-0.008584979999999992,-0.00873127999999998,-0.1451383,
364,75.14,-45.9,0.006311500000000025,0.007306609999999991,0.008749260000000009,0.007398309999999991,-0.06439997,-0.04516186,0.008215310000000003,0.007293090000000002,-0.38658702,
365,77.34,-33.05,-0.011881410000000009,-0.013561299999999998,-0.016020950000000006,-0.014191819999999994,-0.04560550999999999,-0.046728489999999984,-0.012051220000000001,-0.011986019999999986,-0.18460527999999998,
366,74.01,-46.6,0.013779340000000001,0.01599644,0.01737973000000001,0.015832070000000004,-0.31566477000000004,-0.31978005,0.015237639999999997,0.013094729999999999,-0.37884012,
367,75.77,-45.72,0.004094739999999986,0.004360420000000004,0.004350440000000011,0.004699110000000006,-0.045591259999999995,-0.04513561999999999,0.005342409999999992,0.004847560000000001,-0.38816868,
368,70.48,-48.92,0.003284779999999987,0.005400570000000021,0.009843440000000009,0.0016833300000000107,-0.014136750000000003,0.0004220699999999966,0.00815186000000001,0.004965140000000007,-0.023205680000000006,
369,80.8,-19.07,-0.006965550000000015,-0.014329460000000016,-0.014699270000000014,-0.025494710000000004,0.011125319999999966,0.0006925899999999929,-0.017154370000000002,-0.01857793000000002,-0.12552363500000002,
370,75.51,-82.43,0.09254774400000002,0.094232754,0.095135834,0.096729954,-0.282858956,-0.293143736,0.09546882400000001,0.095070764,-0.29577548600000003,
371,75.13,-49.11,0.004902440000000008,0.0060436500000000115,0.007895370000000013,0.005225630000000009,-0.023553699999999983,-0.02301304999999998,0.00699611,0.005952150000000017,-0.37300342,
372,73.7,-29.3,0.027942230000000012,0.023852239999999997,0.0225852,0.02559501,-0.244853675,-0.24394438599999999,0.028300199999999998,0.028456690000000007,-0.37315154,
373,73.53,-41.98,0.020028109999999988,0.020902719999999986,0.02069718000000001,0.02141398,-0.35750909,-0.34626632,0.02126489000000001,0.021077540000000006,-0.37897596,
374,67.41,-46.13,-0.002369229999999972,-0.00448322000000001,-0.005494329999999992,-0.00035192000000000556,-0.039703569999999994,-0.01601641000000001,-0.00276941,-0.0014589299999999972,-0.029931319999999983,-0.10757967
375,75.01,-53.08,0.005003399999999991,0.006432069999999984,0.009454149999999995,0.005071489999999984,-0.06503400000000001,-0.009924830000000023,0.008214799999999994,0.005991549999999984,-0.3544904,
376,76.07,-39.83,-0.009919470000000014,-0.010864769999999996,-0.012940350000000017,-0.012061820000000001,-0.26956262200000003,-0.33473062,-0.009016190000000007,-0.009532950000000012,-0.41530824,
377,65.21,-42.45,-0.0008157099999999973,-0.006891090000000016,0.0002475700000000025,,-0.30761044000000004,-0.001881670000000002,-0.0019435000000000147,0.0006150299999999886,-0.38557205,
378,78.72,-77.07,0.01816710000000002,0.020593430000000024,0.02078983000000001,0.02087527,-0.224717815,-0.24523296,0.020286570000000004,0.01986017000000001,-0.37439049,
379,76.81,-54.85,-4.413000000000333e-05,-0.001592490000000002,-0.002914600000000017,-0.0006208500000000061,-0.015164540000000004,-0.014450170000000012,-0.0008270600000000183,0.00012887000000000315,-0.33560283,
380,78.05,-46.0,0.01254827,0.012949970000000005,0.012867509999999999,0.013517649999999992,-0.36143941,-0.37593505,0.012936749999999997,0.012939200000000012,-0.38398221,
381,68.12,-36.96,0.0016778800000000205,0.0019993000000000094,0.00153482000000002,0.0021944799999999987,-0.302254,-0.3395723,0.0016483399999999981,0.0015011699999999961,-0.39586275,
382,73.7,-41.84,0.028409800000000013,0.029523729999999998,0.029298770000000002,0.02954256999999999,-0.34136091,-0.34116909,0.02936503999999998,0.02949098,-0.36954684,
383,72.16,-38.23,-0.006958900000000018,-0.007883150000000005,-0.009284150000000019,-0.009625270000000019,-0.013686100000000007,-0.03185216000000002,-0.00804081000000001,-0.007903710000000008,-0.40527007000000004,
384,75.49,-47.63,0.00625735999999999,0.007099259999999996,0.007956669999999999,0.007128489999999987,-0.04583048000000001,-0.029547000000000018,0.008169469999999984,0.007176920000000003,-0.38425517,
385,72.48,-45.68,0.01793713999999999,0.019206659999999987,0.022343730000000006,0.019866049999999996,-0.212901377,-0.00981243000000001,0.021988199999999986,0.019978700000000016,-0.37817745,
386,71.49,-42.41,0.004282740000000007,0.00443685000000002,0.007737580000000022,0.004706850000000012,-0.103357544,-0.01725077,0.007538590000000012,0.005677200000000021,-0.39234341,
387,70.94,-42.08,0.00591715000000001,0.005837719999999991,0.007329720000000012,0.006302179999999991,-0.11655088,-0.007223709999999994,0.009151429999999988,0.007449640000000007,-0.39324422000000003,
388,68.86,-39.15,0.016164819999999996,0.015897529999999965,0.014795719999999984,0.01627213999999999,-0.33380016,0.0013651299999999922,0.01628885999999999,0.016542009999999996,-0.38791694,
389,68.6,-42.41,0.0016726199999999858,0.002554990000000007,0.004704409999999992,0.0029313400000000045,-0.06226156000000002,-0.008189730000000006,0.004824660000000008,0.0036167299999999847,-0.37214517999999996,
390,71.08,-46.95,0.007095590000000013,0.007075150000000002,0.012542460000000005,0.00717673000000002,-0.039848859999999986,0.005116019999999999,0.011647390000000007,0.009217909999999996,-0.3674054,
391,69.91,-40.94,0.006312310000000015,0.005558649999999998,0.00822945,0.006628320000000021,-0.246571258,0.0029881400000000002,0.009617680000000017,0.00787444000000001,-0.39760583000000005,
392,64.24,-42.8,-0.0008141500000000135,-0.0027831600000000067,,,0.012950970000000006,-0.005231420000000014,-0.006545739999999994,-0.0021517600000000026,-0.37738029,
393,77.52,-41.64,-0.00993348999999999,-0.01098848999999999,-0.012580060000000004,-0.011785080000000003,-0.1498224,-0.236954259,-0.009325300000000009,-0.009677699999999984,-0.40791285,
394,76.33,-34.7,-0.014746519999999985,-0.01635847999999998,-0.018598809999999993,-0.017097649999999992,-0.05471284999999998,-0.06047877999999998,-0.01478939999999998,-0.015127589999999996,-0.36031641,
395,63.39,-48.38,-0.009468440000000022,-0.013100479999999998,-0.012151639999999991,-0.009423500000000001,-0.03283887999999999,-0.02732401000000001,-0.008950590000000008,-0.008856239999999987,-0.027123079999999994,-0.181162647
396,70.76,-30.37,-0.009889220000000004,-0.013211909999999993,-0.013239199999999979,-0.012080799999999975,-0.12899247,-0.11960617,-0.010918640000000007,-0.01109091000000001,-0.332329135,
397,76.97,-39.79,-0.012207770000000007,-0.013300820000000019,-0.015264990000000006,-0.014329659999999994,-0.11098006000000002,-0.13401354000000001,-0.01166948000000001,-0.01190132000000002,-0.40233153,
398,78.86,-41.52,-0.006442470000000006,-0.007050500000000015,-0.008821980000000007,-0.008008840000000017,-0.1681674,-0.269760707,-0.005930569999999996,-0.006294589999999989,-0.40594186,
